Motor_Frequency_Cmd_Hz;X_Axis_High_Freq_RMS_Acc_G;Z_Axis_High_Freq_RMS_Acc_G;X_Axis_RMS_Velocity_mm_sec;Z_Axis_RMS_Velocity_mm_sec;time_local
42,5;0,69;0,44;0,79;0,44;2021-10-06 23:01:00
42,5;0,64;0,43;0,57;0,39;2021-10-07 00:01:00
42,5;0,67;0,43;0,84;0,4;2021-10-07 00:31:00
42,5;0,67;0,43;0,63;0,38;2021-10-07 01:01:00
42,5;0,67;0,43;0,61;0,51;2021-10-07 01:31:00
42,5;0,68;0,44;0,78;0,53;2021-10-07 02:01:00
42,5;0,69;0,43;0,75;0,47;2021-10-07 02:31:00
42,5;0,67;0,44;0,79;0,51;2021-10-07 03:01:00
42,5;0,66;0,43;0,61;0,51;2021-10-07 03:31:00
42,5;0,65;0,42;1;0,44;2021-10-07 04:01:00
42,5;0,67;0,44;0,68;0,49;2021-10-07 04:31:00
42,5;0,68;0,45;0,65;0,47;2021-10-07 05:01:00
42,5;0,68;0,44;0,71;0,5;2021-10-07 05:31:00
42,5;0,68;0,45;0,82;0,46;2021-10-07 06:01:00
42,5;0,66;0,44;0,69;0,41;2021-10-07 06:31:00
42,5;0,63;0,42;0,63;0,44;2021-10-07 07:01:00
42,5;0,65;0,43;0,63;0,52;2021-10-07 07:32:00
42,5;0,64;0,43;0,69;0,48;2021-10-07 08:01:00
42,5;0,64;0,42;0,47;0,39;2021-10-07 08:31:00
42,5;0,63;0,42;0,66;0,41;2021-10-07 09:01:00
42,5;0,64;0,43;0,67;0,39;2021-10-07 09:31:00
42,5;0,63;0,42;0,63;0,37;2021-10-07 10:01:00
42,5;0,62;0,41;0,69;0,45;2021-10-07 10:31:00
42,5;0,64;0,42;0,56;0,52;2021-10-07 11:01:00
42,5;0,63;0,42;0,54;0,49;2021-10-07 11:31:00
42,9;0,62;0,42;0,63;0,37;2021-10-07 14:31:00
42,9;0,63;0,41;0,51;0,44;2021-10-07 15:01:00
42,9;0,63;0,42;0,51;0,5;2021-10-07 15:32:00
42,9;0,65;0,42;0,65;0,42;2021-10-07 16:01:00
42,9;0,66;0,41;0,67;0,38;2021-10-07 16:31:00
42,9;0,66;0,44;0,59;0,42;2021-10-07 17:01:00
42,9;0,65;0,42;0,68;0,44;2021-10-07 17:31:00
42,9;0,65;0,44;0,59;0,42;2021-10-07 18:01:00
42,9;0,64;0,43;0,67;0,39;2021-10-07 18:31:00
42,9;0,65;0,44;0,62;0,36;2021-10-07 19:01:00
42,9;0,65;0,42;0,72;0,45;2021-10-07 19:31:00
42,9;0,65;0,43;0,59;0,52;2021-10-07 20:01:00
42,9;0,66;0,44;0,55;0,5;2021-10-07 20:31:00
42,9;0,64;0,43;0,65;0,43;2021-10-07 21:01:00
42,9;0,67;0,44;0,62;0,44;2021-10-07 21:31:00
42,9;0,68;0,44;0,51;0,37;2021-10-07 22:01:00
42,9;0,69;0,44;0,7;0,37;2021-10-07 22:31:00
42,9;0,68;0,44;0,55;0,41;2021-10-07 23:01:00
42,9;0,66;0,43;0,61;0,53;2021-10-07 23:31:00
42,9;0,66;0,43;0,57;0,4;2021-10-08 00:01:00
42,9;0,69;0,43;0,6;0,47;2021-10-08 00:31:00
42,9;0,67;0,43;0,51;0,52;2021-10-08 01:01:00
42,9;0,67;0,43;0,47;0,39;2021-10-08 01:31:00
42,9;0,67;0,44;0,63;0,45;2021-10-08 02:01:00
42,9;0,67;0,44;0,54;0,38;2021-10-08 02:31:00
42,9;0,67;0,43;0,44;0,41;2021-10-08 03:01:00
42,9;0,68;0,45;0,74;0,38;2021-10-08 03:31:00
42,9;0,68;0,44;0,52;0,37;2021-10-08 04:01:00
42,9;0,68;0,45;0,61;0,39;2021-10-08 04:31:00
42,9;0,68;0,43;0,58;0,42;2021-10-08 05:01:00
42,9;0,67;0,43;0,49;0,38;2021-10-08 05:31:00
43,2;0,64;0,42;0,69;0,54;2021-10-08 06:01:00
48,9;0,7;0,46;0,65;0,43;2021-10-08 06:31:00
48,9;0,65;0,46;0,67;0,4;2021-10-08 07:01:00
48,9;0,67;0,46;0,72;0,38;2021-10-08 07:31:00
48,9;0,65;0,44;0,74;0,53;2021-10-08 08:01:00
48,9;0,67;0,46;0,69;0,56;2021-10-08 08:31:00
48,9;0,64;0,45;0,66;0,61;2021-10-08 09:01:00
48,9;0,73;0,47;0,71;0,35;2021-10-08 09:31:00
48,9;0,73;0,47;0,75;0,42;2021-10-08 10:01:00
48,1;0,66;0,44;0,75;0,45;2021-10-08 10:31:00
48,1;0,66;0,45;0,91;0,38;2021-10-08 11:31:00
48,1;0,65;0,46;0,67;0,38;2021-10-08 12:01:00
48,1;0,65;0,44;0,77;0,47;2021-10-08 12:31:00
48,1;0,66;0,45;0,68;0,46;2021-10-08 13:01:00
48,1;0,69;0,45;0,7;0,5;2021-10-08 13:31:00
48,1;0,69;0,46;0,68;0,45;2021-10-08 14:01:00
48,1;0,69;0,46;0,78;0,31;2021-10-08 14:31:00
48,1;0,69;0,46;0,79;0,49;2021-10-08 15:01:00
48,1;0,69;0,46;0,76;0,42;2021-10-08 15:32:00
48,1;0,7;0,45;0,72;0,45;2021-10-08 16:01:00
48,1;0,69;0,45;0,86;0,38;2021-10-08 16:31:00
48,1;0,7;0,45;0,69;0,36;2021-10-08 17:01:00
48,1;0,68;0,45;0,83;0,47;2021-10-08 17:31:00
48,1;0,67;0,46;0,75;0,41;2021-10-08 18:01:00
48,1;0,67;0,45;0,78;0,38;2021-10-08 18:32:00
48,1;0,65;0,45;0,79;0,4;2021-10-08 19:01:00
48,1;0,66;0,45;0,81;0,42;2021-10-08 19:31:00
48,1;0,66;0,45;0,77;0,47;2021-10-08 20:01:00
48,1;0,63;0,45;0,69;0,64;2021-10-08 20:31:00
48,1;0,64;0,45;0,75;0,41;2021-10-08 21:01:00
48,1;0,65;0,45;0,75;0,38;2021-10-08 21:31:00
48,1;0,66;0,45;0,7;0,39;2021-10-08 22:01:00
48,1;0,65;0,45;0,75;0,42;2021-10-08 22:32:00
48,1;0,65;0,46;0,73;0,4;2021-10-08 23:01:00
48,1;0,64;0,45;0,76;0,38;2021-10-08 23:31:00
48,1;0,63;0,46;0,76;0,5;2021-10-09 00:01:00
48,1;0,64;0,46;0,66;0,48;2021-10-09 00:31:00
48,1;0,64;0,46;0,72;0,37;2021-10-09 01:01:00
48,1;0,64;0,45;0,64;0,35;2021-10-09 01:31:00
48,1;0,64;0,45;0,76;0,41;2021-10-09 02:01:00
48,1;0,64;0,45;0,72;0,39;2021-10-09 02:31:00
48,1;0,66;0,46;0,79;0,44;2021-10-09 03:01:00
48,1;0,65;0,46;0,87;0,57;2021-10-09 03:31:00
48,1;0,66;0,46;0,71;0,48;2021-10-09 04:01:00
48,1;0,65;0,45;0,77;0,54;2021-10-09 04:32:00
48,1;0,64;0,46;0,71;0,39;2021-10-09 05:01:00
48,1;0,64;0,44;0,75;0,5;2021-10-09 05:31:00
42,9;0,69;0,44;0,68;0,47;2021-10-09 06:01:00
42,9;0,69;0,43;0,65;0,5;2021-10-09 06:31:00
42,9;0,69;0,42;0,7;0,43;2021-10-09 07:01:00
42,9;0,65;0,42;0,71;0,41;2021-10-09 07:32:00
42,9;0,67;0,43;0,62;0,41;2021-10-09 08:01:00
42,9;0,65;0,43;0,61;0,47;2021-10-09 08:31:00
42,9;0,66;0,42;0,57;0,34;2021-10-09 09:01:00
42,9;0,66;0,43;0,56;0,5;2021-10-09 09:31:00
42,9;0,66;0,44;0,55;0,37;2021-10-09 10:01:00
42,9;0,66;0,44;0,81;0,42;2021-10-09 10:31:00
42,9;0,65;0,43;0,7;0,46;2021-10-09 11:01:00
42,9;0,65;0,43;0,64;0,42;2021-10-09 11:31:00
42,9;0,66;0,43;0,67;0,53;2021-10-09 12:01:00
38,4;0,82;0,46;0,42;0,44;2021-10-09 13:31:00
38,4;0,82;0,47;0,5;0,39;2021-10-09 15:01:00
38,4;0,79;0,42;0,64;0,42;2021-10-09 15:31:00
38,4;0,8;0,41;0,79;0,44;2021-10-09 16:01:00
38,4;0,78;0,41;0,62;0,32;2021-10-09 16:31:00
38,4;0,76;0,4;0,6;0,44;2021-10-09 17:01:00
38,4;0,75;0,4;0,55;0,44;2021-10-09 17:31:00
38,4;0,75;0,4;0,62;0,44;2021-10-09 18:01:00
38,4;0,76;0,41;0,57;0,46;2021-10-09 18:31:00
38,4;0,76;0,41;0,54;0,45;2021-10-09 19:01:00
38,4;0,76;0,41;0,64;0,5;2021-10-09 19:31:00
38,4;0,75;0,42;0,62;0,44;2021-10-09 20:01:00
38,4;0,75;0,42;0,62;0,4;2021-10-09 20:31:00
38,4;0,75;0,41;0,61;0,32;2021-10-09 21:01:00
38,4;0,75;0,41;0,47;0,37;2021-10-09 21:31:00
38,4;0,73;0,41;0,56;0,4;2021-10-09 22:01:00
38,4;0,73;0,41;0,49;0,36;2021-10-09 22:31:00
38,4;0,74;0,41;0,58;0,45;2021-10-09 23:01:00
38,4;0,74;0,41;0,5;0,38;2021-10-09 23:31:00
38,4;0,73;0,41;0,56;0,37;2021-10-10 00:01:00
38,4;0,74;0,41;0,46;0,38;2021-10-10 00:31:00
38,4;0,71;0,4;0,54;0,47;2021-10-10 01:01:00
38,4;0,72;0,4;0,57;0,52;2021-10-10 01:31:00
38,4;0,72;0,4;0,54;0,41;2021-10-10 02:01:00
38,4;0,73;0,41;0,5;0,41;2021-10-10 02:31:00
38,4;0,72;0,41;0,52;0,41;2021-10-10 03:01:00
38,4;0,71;0,41;0,57;0,4;2021-10-10 03:31:00
38,4;0,7;0,41;0,59;0,39;2021-10-10 04:01:00
38,4;0,7;0,4;0,54;0,48;2021-10-10 04:31:00
38,4;0,69;0,41;0,65;0,47;2021-10-10 05:01:00
38,4;0,67;0,4;0,5;0,52;2021-10-10 05:31:00
38,4;0,68;0,41;0,64;0,41;2021-10-10 06:01:00
40,2;0,65;0,49;0,61;0,44;2021-10-13 17:01:00
40,2;0,73;0,48;0,55;0,34;2021-10-13 17:31:00
40,2;0,77;0,48;0,54;0,56;2021-10-13 18:01:00
40,2;0,81;0,49;0,55;0,46;2021-10-13 18:31:00
40,2;0,82;0,48;0,45;0,4;2021-10-13 19:02:00
40,2;0,85;0,47;0,5;0,48;2021-10-13 19:31:00
40,2;0,85;0,47;0,51;0,45;2021-10-13 20:01:00
40,2;0,85;0,46;0,45;0,44;2021-10-13 20:31:00
40,2;0,84;0,45;0,61;0,5;2021-10-13 21:01:00
40,2;0,8;0,45;0,57;0,45;2021-10-13 21:31:00
40,2;0,88;0,47;0,52;0,49;2021-10-13 22:01:00
42,9;0,67;0,45;0,55;0,46;2021-10-13 22:32:00
42,9;0,67;0,45;0,44;0,43;2021-10-13 23:01:00
41,8;0,72;0,44;0,5;0,41;2021-10-13 23:31:00
41,8;0,74;0,46;0,57;0,39;2021-10-14 00:01:00
41,8;0,75;0,47;0,54;0,42;2021-10-14 00:31:00
41,8;0,76;0,47;0,55;0,37;2021-10-14 01:01:00
41,8;0,77;0,47;0,51;0,42;2021-10-14 01:31:00
41,8;0,77;0,48;0,62;0,47;2021-10-14 02:01:00
41,8;0,78;0,47;0,48;0,43;2021-10-14 03:01:00
41,8;0,77;0,47;0,64;0,38;2021-10-14 03:32:00
41,8;0,78;0,47;0,64;0,47;2021-10-14 04:01:00
41,8;0,79;0,48;0,63;0,44;2021-10-14 04:31:00
41,8;0,79;0,48;0,74;0,4;2021-10-14 05:01:00
43,2;0,67;0,47;0,61;0,49;2021-10-14 05:31:00
43,2;0,66;0,46;0,5;0,36;2021-10-14 06:01:00
43,2;0,62;0,46;0,51;0,46;2021-10-14 06:31:00
43,2;0,62;0,45;0,47;0,34;2021-10-14 07:01:00
43,2;0,64;0,47;0,48;0,56;2021-10-14 07:31:00
43,2;0,66;0,46;0,57;0,41;2021-10-14 08:01:00
43,2;0,64;0,47;0,53;0,4;2021-10-14 08:31:00
43,2;0,64;0,47;0,63;0,38;2021-10-14 09:01:00
43,2;0,66;0,47;0,57;0,36;2021-10-14 09:31:00
43,2;0,68;0,48;0,5;0,35;2021-10-14 10:02:00
43,2;0,69;0,47;0,48;0,33;2021-10-14 10:31:00
43,2;0,67;0,46;0,54;0,38;2021-10-14 11:01:00
43,2;0,68;0,46;0,62;0,3;2021-10-14 11:31:00
43,2;0,68;0,45;0,6;0,38;2021-10-14 12:01:00
43,2;0,71;0,46;0,57;0,35;2021-10-14 12:31:00
43,2;0,72;0,47;0,54;0,36;2021-10-14 13:01:00
43,2;0,75;0,46;0,53;0,47;2021-10-14 13:31:00
43,2;0,73;0,46;0,67;0,39;2021-10-14 14:01:00
43,2;0,71;0,46;0,57;0,36;2021-10-14 14:31:00
43,2;0,71;0,45;0,46;0,34;2021-10-14 15:01:00
43,2;0,71;0,45;0,6;0,48;2021-10-14 15:31:00
43,2;0,71;0,46;0,58;0,43;2021-10-14 16:01:00
43,2;0,7;0,45;0,52;0,39;2021-10-14 16:31:00
43,2;0,71;0,46;0,54;0,43;2021-10-14 17:01:00
48,1;0,59;0,44;0,74;0,49;2021-10-14 17:31:00
48,1;0,57;0,43;0,76;0,54;2021-10-14 18:01:00
48,1;0,59;0,44;0,67;0,51;2021-10-14 18:31:00
48,1;0,6;0,44;0,76;0,39;2021-10-14 19:01:00
48,1;0,62;0,46;0,62;0,56;2021-10-14 19:31:00
48,1;0,62;0,45;0,55;0,46;2021-10-14 20:01:00
48,1;0,62;0,45;0,62;0,46;2021-10-14 20:31:00
48,1;0,59;0,45;0,74;0,46;2021-10-14 21:01:00
42,5;0,65;0,45;0,55;0,37;2021-10-14 21:31:00
42,5;0,69;0,46;0,66;0,51;2021-10-14 22:01:00
42,5;0,71;0,46;0,54;0,32;2021-10-14 22:32:00
42,5;0,71;0,47;0,58;0,34;2021-10-14 23:01:00
44,4;0,64;0,46;0,6;0,33;2021-10-14 23:31:00
44,4;0,65;0,47;0,7;0,44;2021-10-15 00:01:00
44,4;0,67;0,47;0,7;0,46;2021-10-15 00:31:00
45,1;0,64;0,47;0,69;0,42;2021-10-15 01:01:00
46,2;0,63;0,47;0,75;0,43;2021-10-15 01:31:00
46,2;0,65;0,47;0,54;0,51;2021-10-15 02:01:00
46,2;0,65;0,47;0,62;0,37;2021-10-15 02:31:00
46,2;0,65;0,47;0,56;0,41;2021-10-15 03:01:00
46,2;0,63;0,46;0,66;0,35;2021-10-15 03:31:00
50;0,68;0,5;0,96;0,5;2021-10-15 04:31:00
50;0,7;0,52;0,84;0,51;2021-10-15 05:01:00
50;0,65;0,5;0,83;0,48;2021-10-15 05:31:00
50;0,69;0,5;0,89;0,39;2021-10-15 06:01:00
50;0,71;0,5;0,81;0,41;2021-10-15 06:31:00
50;0,7;0,5;1,05;0,48;2021-10-15 07:01:00
50;0,68;0,49;0,89;0,57;2021-10-15 07:31:00
50;0,69;0,5;1,01;0,59;2021-10-15 08:01:00
50;0,69;0,5;1,03;0,5;2021-10-15 08:31:00
50;0,74;0,51;0,83;0,51;2021-10-15 09:01:00
50;0,7;0,51;0,83;0,57;2021-10-15 09:31:00
50;0,69;0,5;0,93;0,47;2021-10-15 10:02:00
50;0,68;0,49;0,91;0,49;2021-10-15 10:31:00
50;0,69;0,5;0,9;0,48;2021-10-15 11:01:00
50;0,73;0,49;0,85;0,44;2021-10-15 11:31:00
50;0,71;0,49;1,02;0,49;2021-10-15 12:01:00
50;0,7;0,49;0,95;0,53;2021-10-15 12:32:00
50;0,7;0,48;0,97;0,45;2021-10-15 13:02:00
50;0,69;0,47;0,91;0,48;2021-10-15 13:31:00
50;0,75;0,48;0,8;0,47;2021-10-15 14:01:00
50;0,74;0,47;0,91;0,5;2021-10-15 14:31:00
50;0,73;0,47;1,02;0,46;2021-10-15 15:01:00
50;0,74;0,48;0,84;0,47;2021-10-15 15:31:00
50;0,74;0,47;1,04;0,54;2021-10-15 16:02:00
50;0,74;0,47;0,69;0,58;2021-10-15 16:31:00
50;0,74;0,47;0,91;0,66;2021-10-15 17:01:00
50;0,74;0,47;0,9;0,44;2021-10-15 17:31:00
50;0,72;0,48;0,85;0,45;2021-10-15 18:01:00
50;0,68;0,49;0,88;0,56;2021-10-15 18:31:00
50;0,69;0,48;1,03;1,08;2021-10-15 19:01:00
50;0,71;0,49;0,91;0,52;2021-10-15 19:31:00
50;0,69;0,48;0,88;0,52;2021-10-15 20:01:00
50;0,7;0,5;0,91;0,57;2021-10-15 20:31:00
50;0,71;0,49;0,91;0,53;2021-10-15 21:01:00
50;0,71;0,49;0,94;0,58;2021-10-15 21:31:00
50;0,71;0,49;1,26;0,57;2021-10-15 22:01:00
50;0,72;0,49;1,09;0,64;2021-10-15 22:31:00
50;0,72;0,49;0,88;0,49;2021-10-15 23:01:00
50;0,72;0,49;1,08;0,58;2021-10-15 23:31:00
50;0,7;0,5;0,92;0,47;2021-10-16 00:01:00
50;0,71;0,49;1,05;0,53;2021-10-16 00:31:00
50;0,73;0,48;0,95;0,49;2021-10-16 01:01:00
50;0,71;0,49;1,06;0,46;2021-10-16 01:31:00
50;0,72;0,49;1;1,13;2021-10-16 02:01:00
50;0,71;0,49;1,03;1,53;2021-10-16 02:31:00
50;0,74;0,49;1,01;0,56;2021-10-16 03:01:00
50;0,74;0,49;1,01;0,89;2021-10-16 03:32:00
50;0,75;0,49;0,95;0,57;2021-10-16 04:01:00
50;0,74;0,49;1,17;0,5;2021-10-16 04:32:00
50;0,71;0,48;1,05;0,57;2021-10-16 05:02:00
50;0,74;0,49;1,14;0,83;2021-10-16 05:31:00
50;0,69;0,49;0,9;0,48;2021-10-16 06:01:00
50;0,74;0,5;1,02;0,64;2021-10-16 06:31:00
50;0,7;0,49;1,06;0,64;2021-10-16 07:01:00
50;0,74;0,5;0,79;0,52;2021-10-16 07:31:00
50;0,76;0,49;1,08;0,69;2021-10-16 08:01:00
50;0,76;0,49;0,96;0,64;2021-10-16 08:31:00
50;0,75;0,49;0,97;0,77;2021-10-16 09:01:00
50;0,72;0,48;0,72;0,75;2021-10-16 09:31:00
50;0,7;0,47;0,99;0,5;2021-10-16 10:01:00
50;0,74;0,48;1,08;0,55;2021-10-16 10:31:00
50;0,71;0,47;0,91;0,61;2021-10-16 11:01:00
44,4;0,62;0,42;0,72;0,46;2021-10-16 11:31:00
44,4;0,61;0,42;0,73;0,45;2021-10-16 12:01:00
44,4;0,64;0,44;0,58;0,41;2021-10-16 12:31:00
44,4;0,65;0,44;0,51;0,43;2021-10-16 13:01:00
44,4;0,65;0,44;0,78;0,5;2021-10-16 13:32:00
44,4;0,63;0,43;0,73;0,37;2021-10-16 14:01:00
44,4;0,62;0,42;0,65;0,32;2021-10-16 14:31:00
44,4;0,62;0,42;0,64;0,54;2021-10-16 15:01:00
44,4;0,61;0,43;0,56;0,34;2021-10-16 15:31:00
44,4;0,62;0,43;0,62;0,46;2021-10-16 16:02:00
44,4;0,62;0,43;0,62;0,48;2021-10-16 16:33:00
44,4;0,62;0,43;0,55;0,54;2021-10-16 17:02:00
44,4;0,63;0,43;0,57;0,35;2021-10-16 17:33:00
44,4;0,61;0,43;0,59;0,43;2021-10-16 18:03:00
44,4;0,58;0,42;0,64;0,39;2021-10-16 18:35:00
44,4;0,61;0,43;0,55;0,4;2021-10-16 19:03:00
44,4;0,6;0,43;0,55;0,49;2021-10-16 19:33:00
44,4;0,6;0,44;0,57;0,42;2021-10-16 20:03:00
44,4;0,61;0,44;0,63;0,42;2021-10-16 20:34:00
44,4;0,6;0,45;0,71;0,43;2021-10-16 21:03:00
44,4;0,61;0,46;0,62;0,46;2021-10-16 21:33:00
44,4;0,63;0,46;0,64;0,56;2021-10-16 22:02:00
44,4;0,63;0,46;0,77;0,45;2021-10-16 23:02:00
44,4;0,63;0,46;0,69;0,47;2021-10-16 23:31:00
44,4;0,63;0,47;0,59;0,45;2021-10-17 00:06:00
44,4;0,64;0,47;0,69;0,43;2021-10-17 00:35:00
44,4;0,64;0,47;0,57;0,41;2021-10-17 01:03:00
44,4;0,65;0,46;0,57;0,32;2021-10-17 01:33:00
44,4;0,63;0,46;0,63;0,41;2021-10-17 02:02:00
44,4;0,62;0,45;0,62;0,44;2021-10-17 02:32:00
44,4;0,63;0,46;0,67;0,48;2021-10-17 03:33:00
44,4;0,64;0,46;0,75;0,46;2021-10-17 04:02:00
44,4;0,64;0,46;0,63;0,57;2021-10-17 04:31:00
44,4;0,64;0,46;0,62;0,36;2021-10-17 05:02:00
44,4;0,66;0,47;0,46;0,36;2021-10-17 05:33:00
44,4;0,65;0,47;0,58;0,4;2021-10-17 06:03:00
44,4;0,65;0,46;0,68;0,4;2021-10-17 06:33:00
44,4;0,62;0,45;0,73;0,38;2021-10-17 07:02:00
44,4;0,65;0,46;0,72;0,42;2021-10-17 07:34:00
44,4;0,64;0,46;0,79;0,46;2021-10-17 08:03:00
44,4;0,64;0,47;0,74;0,46;2021-10-17 08:32:00
44,4;0,63;0,46;0,57;0,46;2021-10-17 09:33:00
44,4;0,61;0,44;0,56;0,36;2021-10-17 10:03:00
44,4;0,6;0,44;0,62;0,42;2021-10-17 10:33:00
44,4;0,61;0,42;0,65;0,44;2021-10-17 11:03:00
44,4;0,63;0,42;0,52;0,38;2021-10-17 12:02:00
44,4;0,62;0,44;0,57;0,41;2021-10-17 12:34:00
44,4;0,64;0,44;0,5;0,44;2021-10-17 13:03:00
44,4;0,63;0,44;0,64;0,46;2021-10-17 13:33:00
44,4;0,65;0,43;0,62;0,62;2021-10-17 14:03:00
44,4;0,64;0,43;0,63;0,37;2021-10-17 14:32:00
44,4;0,64;0,43;0,61;0,39;2021-10-17 15:03:00
44,4;0,64;0,43;0,71;0,4;2021-10-17 15:34:00
44,4;0,62;0,42;0,66;0,36;2021-10-17 17:03:00
44,4;0,62;0,41;0,61;0,34;2021-10-17 17:33:00
44,4;0,63;0,43;0,73;0,53;2021-10-17 20:02:00
43,2;0,69;0,46;0,72;0,45;2021-10-17 20:32:00
43,2;0,69;0,45;0,6;0,44;2021-10-17 21:32:00
44,4;0,63;0,46;0,65;0,41;2021-10-17 22:02:00
44,4;0,62;0,44;0,53;0,39;2021-10-17 23:03:00
44,4;0,63;0,44;0,6;0,34;2021-10-18 00:02:00
44,4;0,63;0,45;0,56;0,49;2021-10-18 01:04:00
44,4;0,62;0,45;0,67;0,45;2021-10-18 03:03:00
44,4;0,63;0,45;0,64;0,43;2021-10-18 03:31:00
44,4;0,61;0,44;0,9;0,5;2021-10-18 04:02:00
44,4;0,63;0,44;0,67;0,44;2021-10-18 05:32:00
44,4;0,63;0,44;0,57;0,47;2021-10-18 06:03:00
47,4;0,62;0,44;0,83;0,43;2021-10-18 19:04:00
47,4;0,64;0,44;0,85;0,55;2021-10-18 19:32:00
47,4;0,59;0,42;0,8;0,53;2021-10-18 20:06:00
47,4;0,6;0,43;0,78;0,58;2021-10-18 20:35:00
47,4;0,59;0,42;0,7;0,55;2021-10-18 23:08:00
46,2;0,61;0,44;0,53;0,47;2021-10-18 23:40:00
46,2;0,62;0,45;0,67;0,46;2021-10-19 00:13:00
46,2;0,61;0,45;0,7;0,38;2021-10-19 00:37:00
42,5;0,72;0,46;0,59;0,44;2021-10-19 01:39:00
42,5;0,75;0,47;0,67;0,46;2021-10-19 02:05:00
42,5;0,73;0,46;0,55;0,51;2021-10-19 03:37:00
42,5;0,73;0,46;0,59;0,42;2021-10-19 05:12:00
42,5;0,71;0,44;0,55;0,53;2021-10-19 08:50:00
42,5;0,71;0,46;0,5;0,38;2021-10-19 09:14:00
42,5;0,69;0,44;0,5;0,38;2021-10-19 10:11:00
42,5;0,66;0,43;0,64;0,44;2021-10-19 11:03:00
50;0,73;0,47;0,91;0,54;2021-10-27 16:31:00
50;0,75;0,48;0,85;0,49;2021-10-27 17:01:00
50;0,73;0,48;0,91;0,42;2021-10-27 17:31:00
50;0,72;0,48;1,12;0,53;2021-10-27 18:01:00
50;0,7;0,49;1,06;0,68;2021-10-27 18:31:00
50;0,73;0,49;0,93;0,57;2021-10-27 19:01:00
50;0,7;0,5;0,84;0,73;2021-10-27 19:31:00
50;0,69;0,5;1,02;1,42;2021-10-27 20:01:00
50;0,68;0,5;0,9;0,66;2021-10-27 20:31:00
50;0,69;0,5;1,09;0,95;2021-10-27 21:01:00
50;0,69;0,49;0,75;0,62;2021-10-27 21:31:00
50;0,66;0,48;0,77;0,66;2021-10-27 22:01:00
50;0,67;0,49;0,88;0,43;2021-10-27 22:31:00
50;0,68;0,49;0,87;0,45;2021-10-27 23:01:00
50;0,67;0,49;0,83;0,46;2021-10-27 23:31:00
50;0,68;0,5;0,84;0,5;2021-10-28 00:01:00
50;0,7;0,5;0,83;0,47;2021-10-28 00:31:00
50;0,68;0,5;0,81;1,14;2021-10-28 01:01:00
50;0,68;0,49;0,82;0,48;2021-10-28 01:31:00
50;0,69;0,48;0,83;0,88;2021-10-28 02:01:00
50;0,69;0,5;0,91;0,51;2021-10-28 02:31:00
50;0,69;0,5;1;0,55;2021-10-28 03:01:00
50;0,7;0,49;0,93;0,56;2021-10-28 03:31:00
50;0,69;0,49;0,75;0,47;2021-10-28 04:01:00
50;0,66;0,49;0,82;0,65;2021-10-28 04:31:00
50;0,68;0,49;0,67;0,69;2021-10-28 05:01:00
50;0,69;0,49;0,93;0,7;2021-10-28 05:31:00
50;0,67;0,49;0,9;0,56;2021-10-28 06:01:00
50;0,69;0,5;0,85;0,56;2021-10-28 06:31:00
50;0,69;0,5;0,91;0,45;2021-10-28 07:01:00
50;0,64;0,5;0,88;0,45;2021-10-28 07:31:00
50;0,67;0,5;1,13;0,67;2021-10-28 08:01:00
50;0,72;0,5;0,88;0,65;2021-10-28 08:31:00
50;0,72;0,5;1,02;0,59;2021-10-28 09:01:00
50;0,71;0,5;0,84;0,5;2021-10-28 09:31:00
50;0,73;0,5;0,95;0,49;2021-10-28 10:01:00
50;0,71;0,49;0,89;0,6;2021-10-28 10:31:00
50;0,72;0,49;0,88;0,5;2021-10-28 11:01:00
50;0,73;0,5;0,84;0,54;2021-10-28 11:31:00
50;0,7;0,49;0,89;0,47;2021-10-28 12:01:00
50;0,72;0,48;0,77;0,72;2021-10-28 12:31:00
50;0,72;0,48;0,78;0,5;2021-10-28 13:01:00
50;0,74;0,46;0,96;0,41;2021-10-28 13:31:00
50;0,72;0,48;0,85;0,47;2021-10-28 14:01:00
50;0,71;0,47;0,81;0,5;2021-10-28 14:31:00
50;0,71;0,47;0,83;0,52;2021-10-28 15:01:00
44,8;0,64;0,43;0,58;0,38;2021-10-28 15:31:00
44,8;0,63;0,43;0,59;0,39;2021-10-28 16:01:00
44,8;0,62;0,43;0,66;0,49;2021-10-28 16:31:00
44,8;0,65;0,44;0,54;0,43;2021-10-28 17:01:00
44,8;0,64;0,44;0,67;0,41;2021-10-28 17:31:00
45,9;0,62;0,45;0,58;0,47;2021-10-28 18:01:00
45,9;0,59;0,43;0,73;0,41;2021-10-28 18:31:00
45,9;0,61;0,44;0,71;0,41;2021-10-28 19:01:00
45,9;0,62;0,45;0,67;0,48;2021-10-28 19:31:00
45,9;0,62;0,45;0,63;0,51;2021-10-28 20:01:00
45,9;0,62;0,45;0,75;0,42;2021-10-28 20:31:00
45,9;0,63;0,45;0,64;0,44;2021-10-28 21:01:00
50;0,67;0,48;0,68;0,83;2021-10-28 21:31:00
50;0,68;0,49;0,82;0,66;2021-10-28 22:01:00
50;0,66;0,49;0,86;0,62;2021-10-28 22:31:00
50;0,69;0,5;0,83;0,5;2021-10-28 23:02:00
48,1;0,64;0,44;0,59;0,46;2021-10-28 23:31:00
48,1;0,62;0,44;0,78;0,51;2021-10-29 00:01:00
48,1;0,61;0,43;0,73;0,44;2021-10-29 00:31:00
